"","site_code","quadrat_num","PFT","weight_observed","cover_percent","cover_predicted","quad_label","weight_predicted_ci","weight_predicted","weight_predicted_lwr","weight_predicted_upr"
"181","EXCELSIOR","90m","DECIDUOUS SHRUBS",0,"2","27.69","EXCELSIOR 90m",6.11720192548819,11.6480868165381,9.07907860563137,15.1465977337211
"182","EXCELSIOR","90m","EVERGREEN SHRUBS",34.736,"48","43.52","EXCELSIOR 90m",7.18640635767952,12.7646724563092,9.22670296439901,16.3666908037849
"183","EXCELSIOR","90m","GRAMINOIDS",0.534,"4","4.58","EXCELSIOR 90m",0.546098840422928,0.51388989482075,0.26544955233112,0.882647240534425
"184","EXCELSIOR","90m","LICHENS",27.671,"42.05","23.9","EXCELSIOR 90m",0.668280283978675,1.707703422755,1.31315787788481,2.00644071656279
"185","FIRTH","10m","DECIDUOUS SHRUBS",1.98,"1.02","0.18","FIRTH 10m",NA,NA,NA,0
"186","FIRTH","10m","EVERGREEN SHRUBS",1.072,"3","0.6","FIRTH 10m",0.0149814919568598,0.0416929023340344,0.0332048945128918,0.0497926006792113
"187","FIRTH","10m","GRAMINOIDS",3.398,"43","46.02","FIRTH 10m",1.59099539883027,4.17018793462194,3.46367409656523,5.00815158139449
"188","FIRTH","30m","DECIDUOUS SHRUBS",350.849,"100.01","88.18","FIRTH 30m",200.911578442901,349.878328345716,256.92698019743,457.40476731956
"189","FIRTH","30m","EVERGREEN SHRUBS",0,"0","0.71","FIRTH 30m",0.391376972198486,1.35004371404648,0.592907130718231,0.796041578054428
"190","FIRTH","30m","FORBS",0,"0","2.7","FIRTH 30m",7.81910926103592,6.85018335282803,3.33073633164167,11.6810170412064
"191","FIRTH","30m","GRAMINOIDS",4.684,"0.01","7.31","FIRTH 30m",2.2999072894454,4.6596110612154,3.84288156405091,6.6303616091609
"192","FIRTH","50m","DECIDUOUS SHRUBS",15.181,"23.01","12.14","FIRTH 50m",8.93959183432162,15.6618982125074,11.5950043778867,20.2761007016525
"193","FIRTH","50m","EVERGREEN SHRUBS",22.838,"58","53.74","FIRTH 50m",18.971759616863,28.8168278378434,20.3069363115355,38.8188354531303
"194","FIRTH","50m","FORBS",0.184,"0.02","0.29","FIRTH 50m",0,0,0,0
"195","FIRTH","50m","GRAMINOIDS",4.54,"22","32.87","FIRTH 50m",5.04734430462122,10.5811871998012,7.9496296744328,13.6473332974128
"196","FIRTH","70m","DECIDUOUS SHRUBS",0.87,"4","1.07","FIRTH 70m",0.0107482429011725,0.0194037203909829,0.0144058261066675,0.0251540699973702
"197","FIRTH","70m","EVERGREEN SHRUBS",6.291,"10","3.3","FIRTH 70m",0.213379215449095,0.315866773016751,0.223962871008553,0.45950955664739
"198","FIRTH","70m","FORBS",0.043,"1.01","0.26","FIRTH 70m",0.00199753232300282,NA,0.00442731892690063,NA
"199","FIRTH","70m","GRAMINOIDS",1.542,"15","16.06","FIRTH 70m",0.310133909602882,0.836100066953804,0.693923875049222,1.02306654420681
"200","FIRTH","90m","DECIDUOUS SHRUBS",1.82,"6","1.47","FIRTH 90m",0.157250897027552,0.171283612959087,0.175044368952513,0.37400183826685
"201","FIRTH","90m","EVERGREEN SHRUBS",13.315,"20","48.95","FIRTH 90m",6.60286292154342,10.1474308730103,6.96236766531365,13.5475476172287
"202","FIRTH","90m","FORBS",0.474,"0.01","1.52","FIRTH 90m",0.083369730040431,0.101139877922833,0.0225154007785022,0.0650796145200729
"203","FIRTH","90m","GRAMINOIDS",1.232,"8","18.14","FIRTH 90m",0.863676849170588,1.79474495048635,1.44184750167187,2.40799663588405
"204","FRYINGPAN","10m","GRAMINOIDS",0,"0","4.74","FRYINGPAN 10m",0.910841371485731,1.62041034316644,1.42338924761862,2.07874758914113
"205","FRYINGPAN","30m","FORBS",0,"0","0.43","FRYINGPAN 30m",0.0338366581127048,0.142656851559877,0.114551056176424,0.036563329398632
"206","FRYINGPAN","30m","GRAMINOIDS",6.35,"30","40.57","FRYINGPAN 30m",6.2440355848521,14.1341253814753,10.9573744781082,16.7856752255466
"207","FRYINGPAN","30m","LICHENS",10.38,"10","1.76","FRYINGPAN 30m",0.584427151363343,0.921637658029795,0.638528250157833,1.2121208012104
"208","FRYINGPAN","50m","GRAMINOIDS",5.99,"15","28.38","FRYINGPAN 50m",4.06097360391868,7.13242507644463,5.81982144492213,9.27690994739532
"209","FRYINGPAN","50m","LICHENS",50.57,"30","23.73","FRYINGPAN 50m",21.0253154519014,30.013400209602,19.7051855782047,42.1441580059472
"210","FRYINGPAN","70m","GRAMINOIDS",2.75,"4","10.84","FRYINGPAN 70m",1.89234457077691,3.69150336738676,3.00351468462031,5.54887502733618
"211","FRYINGPAN","70m","LICHENS",9.15,"8","9.36","FRYINGPAN 70m",9.55103344563395,13.7428146759048,9.09502865292598,18.8519416507334
"212","FRYINGPAN","90m","GRAMINOIDS",9.55,"25","25.49","FRYINGPAN 90m",5.36864190688357,12.3153268024325,9.58986513246782,14.675419436302
"213","FRYINGPAN","90m","LICHENS",14.17,"10","1.01","FRYINGPAN 90m",13.9993408173323,19.4461763501167,12.9695124328136,26.729837179184
"214","GRANITE","10m","FORBS",5.86,"8","1.29","GRANITE 10m",0.723509906791151,0.651943888515234,0.398897698149085,0.918651346117258
"215","GRANITE","10m","GRAMINOIDS",18.83,"45","25.92","GRANITE 10m",8.22468307008967,17.0280497297645,14.6169147193432,19.6649358943105
"216","GRANITE","30m","DECIDUOUS SHRUBS",221.29,"82","88.72","GRANITE 30m",186.422037597746,223.928736386821,141.185051330365,327.658388379961
"217","GRANITE","30m","FORBS",1.13,"0","1.66","GRANITE 30m",2.71773931384087,3.78402571380138,1.51866265386343,5.85161653161049
"218","GRANITE","30m","GRAMINOIDS",14.75,"14","1.66","GRANITE 30m",3.13170117139816,4.38751968741417,3.02540935948491,4.69327802211046
"219","GRANITE","50m","EVERGREEN SHRUBS",0,"0","11.36","GRANITE 50m",3.1015523057431,6.37691089883447,4.42878791317344,7.566531104967
"220","GRANITE","50m","FORBS",0.35,"1.01","1.28","GRANITE 50m",0.158426654525101,0.191971614956856,0.0715646697208285,0.203520268201828
"221","GRANITE","50m","GRAMINOIDS",18.92,"55","80.6","GRANITE 50m",6.01660511481168,14.5822075098986,12.2327955920482,18.2240943644138
"222","GRANITE","70m","DECIDUOUS SHRUBS",0,"2.01","10.59","GRANITE 70m",4.74792102538049,6.20275046210736,3.89615027606487,8.99497812613845
"223","GRANITE","70m","EVERGREEN SHRUBS",33.74,"31","12.44","GRANITE 70m",9.54648726526648,18.5054106619209,12.7311128266156,22.9450589716434
"224","GRANITE","70m","FORBS",4.94,"4.01","0.61","GRANITE 70m",0.267290495336056,0.089986689388752,0.0413179062306881,0.157361023128033
"225","GRANITE","70m","GRAMINOIDS",35.65,"63","70.71","GRANITE 70m",12.5308348860126,31.3222260987386,26.7892262320966,38.1766173103824
"226","GRANITE","90m","FORBS",0.95,"5","0.36","GRANITE 90m",NA,0.058191392570734,NA,0.101760134100914
"227","GRANITE","90m","GRAMINOIDS",3.37,"22","24.22","GRANITE 90m",1.7611656106892,3.90022862545447,3.83629560365807,5.36794912227197
"228","GULCH","10m","DECIDUOUS SHRUBS",3.97,"1","33.88","GULCH 10m",22.3026453051716,27.3464730437845,18.2244716286659,39.74908593297
"229","GULCH","10m","EVERGREEN SHRUBS",11.67,"0.01","9.25","GULCH 10m",5.18962732004002,8.34678116068244,6.12184627726674,11.4446301497519
"230","GULCH","10m","FORBS",28.2,"76.01","42.45","GULCH 10m",35.0653548715636,32.2677764184773,16.2957777502015,51.7553016990423
"231","GULCH","10m","GRAMINOIDS",9.6,"23","12.93","GULCH 10m",4.25823420053348,6.15354058938101,4.44231940992177,9.01792449597269
"232","GULCH","30m","FORBS",0.67,"2","12.08","GULCH 30m",7.96175630670041,8.14841610193253,4.85344728920609,12.5871296972036
"233","GULCH","30m","GRAMINOIDS",11.74,"40","12.7","GULCH 30m",1.78308485355228,3.09477732237428,2.72328817483503,4.42201646277681
"234","GULCH","50m","FORBS",2.87,"7.01","20.89","GULCH 50m",16.7143252429087,16.4963200129569,10.5955187971704,27.068510549143
"235","GULCH","50m","GRAMINOIDS",4.42,"20","41.57","GULCH 50m",9.4813293076586,19.9762855211738,15.5295937864576,24.8694047192112
"236","GULCH","70m","DECIDUOUS SHRUBS",207.81,"90","79.33","GULCH 70m",156.05327802524,213.619066089392,144.880043074489,299.623154751956
"237","GULCH","70m","EVERGREEN SHRUBS",0,"0","2.88","GULCH 70m",3.73016332648695,4.87756087258458,4.00579939037561,7.21823511272669
"238","GULCH","70m","FORBS",3.85,"0","13.56","GULCH 70m",27.2141856234521,30.2539041228592,15.8083637356758,45.4908406361938
"239","GULCH","70m","GRAMINOIDS",15.37,"10","4.09","GULCH 70m",5.60915260203183,7.17688135057688,4.55000755563378,9.5187631547451
"240","GULCH","90m","FORBS",4.3,"10.01","16.18","GULCH 90m",7.38512569759041,8.66413827124052,5.40724082896486,12.4363952204585
"241","GULCH","90m","GRAMINOIDS",1.61,"5","6.97","GULCH 90m",1.4688025615178,2.5992020778358,1.63885965477675,3.08811586769298
"242","KINGSOLOMON","10m","DECIDUOUS SHRUBS",83.587,"62.01","42.46","KINGSOLOMON 10m",28.5460963845253,55.6599698364735,39.6475833784789,67.4170372895896
"243","KINGSOLOMON","10m","EVERGREEN SHRUBS",35.161,"34","30.6","KINGSOLOMON 10m",19.7269955566153,36.8055758718401,28.0863720178604,51.6723067741841
"244","KINGSOLOMON","10m","FORBS",0,"0","3.56","KINGSOLOMON 10m",2.0175730958581,2.93545404076576,2.20321007817984,3.49578981101513
"245","KINGSOLOMON","10m","LICHENS",6.563,"2.01","6.87","KINGSOLOMON 10m",13.5087608415633,13.3461189027876,8.1576027572155,21.3427983373404
"246","KINGSOLOMON","30m","DECIDUOUS SHRUBS",103.024,"86","56.83","KINGSOLOMON 30m",41.0718853194267,74.7676784433424,56.2791648320854,95.1779699772596
"247","KINGSOLOMON","30m","EVERGREEN SHRUBS",0,"0","2.34","KINGSOLOMON 30m",0.55757138505578,1.61528735607862,0.935842931270599,3.49449950456619
"248","KINGSOLOMON","30m","LICHENS",74.475,"14.02","2.34","KINGSOLOMON 30m",3.37705053389072,2.98228863626719,2.54975060373545,4.5779827684164
"249","KINGSOLOMON","50m","DECIDUOUS SHRUBS",37.301,"59","22.34","KINGSOLOMON 50m",10.4400249428581,18.6326235942543,13.0300816921517,21.9809673805721
"250","KINGSOLOMON","50m","EVERGREEN SHRUBS",63.197,"40","68.69","KINGSOLOMON 50m",18.5423643714748,36.1164931226522,28.4011146682315,47.9791583018377
"251","KINGSOLOMON","50m","FORBS",0,"0","3.47","KINGSOLOMON 50m",1.95857359096408,2.39899516105652,1.4090887773782,2.82108852639794
"252","KINGSOLOMON","50m","GRAMINOIDS",0.72,"1","0.15","KINGSOLOMON 50m",0.0163303352892399,0.0341854118742049,0.00491148186847568,0.00718272989615798
"253","KINGSOLOMON","50m","LICHENS",1.461,"0.02","1.68","KINGSOLOMON 50m",1.80242721363902,1.45213301479816,0.860079295933247,3.88225035369396
"254","KINGSOLOMON","70m","DECIDUOUS SHRUBS",18.256,"48.01","38.67","KINGSOLOMON 70m",12.8287988798693,20.487491712207,14.3183085375931,26.9129915512167
"255","KINGSOLOMON","70m","EVERGREEN SHRUBS",26.852,"32","24.08","KINGSOLOMON 70m",12.6145701166242,17.9290900800843,10.3758330778219,24.4533202494495
"256","KINGSOLOMON","70m","FORBS",0,"0","9.64","KINGSOLOMON 70m",3.66386711609084,2.87571064534131,1.74217204726301,4.82448947173543
"257","KINGSOLOMON","70m","GRAMINOIDS",0.249,"0.01","0.1","KINGSOLOMON 70m",NA,0,NA,NA
"258","KINGSOLOMON","70m","LICHENS",32.671,"20.01","23.01","KINGSOLOMON 70m",28.9528918099822,30.0559518937953,19.0700201080181,47.3696035665926
"259","KINGSOLOMON","90m","DECIDUOUS SHRUBS",257.73,"97","38.16","KINGSOLOMON 90m",20.0471170060337,37.7564630564302,27.80529996939,48.8801028206944
"260","KINGSOLOMON","90m","EVERGREEN SHRUBS",3.751,"2","29.29","KINGSOLOMON 90m",13.7781236544251,26.7741703446954,19.4539867369458,33.5762627329677
"261","KINGSOLOMON","90m","FORBS",0,"0","1.22","KINGSOLOMON 90m",0.329755842685699,0.0777140334248543,0.231738194823265,0.695813670754433
"262","KINGSOLOMON","90m","GRAMINOIDS",0,"0.01","1.38","KINGSOLOMON 90m",1.77401913050562,2.03319437801838,1.65467157959938,4.23257696256042
"263","KINGSOLOMON","90m","LICHENS",1.095,"0.02","4.13","KINGSOLOMON 90m",5.66317921783775,6.66614834591746,3.72350096330047,8.17790128663182
"264","LOWERQUARRY","10m","DECIDUOUS SHRUBS",8.974,"12.01","1.43","LOWERQUARRY 10m",0.194345593918115,0.489093230571598,0.434177359100431,0.316684501245618
"265","LOWERQUARRY","10m","EVERGREEN SHRUBS",14.534,"8.01","18.17","LOWERQUARRY 10m",4.00714201654773,10.1955972835422,8.53304061107337,13.874471002724
"266","LOWERQUARRY","10m","GRAMINOIDS",8.449,"65.01","66.51","LOWERQUARRY 10m",5.20105215031072,12.3596295504831,10.2327520885738,15.4423497407697
"267","LOWERQUARRY","10m","LICHENS",31.526,"14","2.78","LOWERQUARRY 10m",1.21833146899007,2.50060048606247,1.57559959264472,1.9064181195572
"268","LOWERQUARRY","30m","DECIDUOUS SHRUBS",9.708,"12","2.08","LOWERQUARRY 30m",0.353157595498487,0.848377416841686,0.864925754023716,1.02802879642695
"269","LOWERQUARRY","30m","EVERGREEN SHRUBS",5.629,"3.01","16","LOWERQUARRY 30m",2.50414396787528,7.79031952633522,5.96590057620779,9.23907277057879
"270","LOWERQUARRY","30m","FORBS",0.141,"0.03","1.01","LOWERQUARRY 30m",0.166587696410716,0.218259548768401,0.242560080252588,0.417880018707365
"271","LOWERQUARRY","30m","GRAMINOIDS",3.461,"30.02","34.96","LOWERQUARRY 30m",2.66452017244592,5.57191441347823,4.62333001178922,7.61311518133152
"272","LOWERQUARRY","30m","LICHENS",2.509,"10","4.25","LOWERQUARRY 30m",3.0420562196523,4.80241780774668,3.14328744215891,5.38141441345215
"273","LOWERQUARRY","50m","EVERGREEN SHRUBS",21.389,"14.01","17.35","LOWERQUARRY 50m",3.27474255079869,9.72124847886153,7.73582064593211,11.3440149617381
"274","LOWERQUARRY","50m","FORBS",1.648,"3","0.08","LOWERQUARRY 50m",0.00743495300412178,NA,NA,NA
"275","LOWERQUARRY","50m","GRAMINOIDS",16.457,"75","63.47","LOWERQUARRY 50m",3.99010366351285,9.44421468558721,8.02854941546684,11.9561361563392
"276","LOWERQUARRY","50m","LICHENS",5.079,"2.01","1.57","LOWERQUARRY 50m",0.892170993611217,1.61874262336642,1.16665070597082,1.85225890018046
"277","LOWERQUARRY","70m","DECIDUOUS SHRUBS",29.74,"12","4.56","LOWERQUARRY 70m",4.66117533296347,10.6034551002085,6.99799778498709,12.3792987260967
"278","LOWERQUARRY","70m","EVERGREEN SHRUBS",12.606,"13.01","10.01","LOWERQUARRY 70m",2.37104472520878,5.73487827880308,4.83535057201516,7.43505786848255
"279","LOWERQUARRY","70m","FORBS",1.04,"4","12.12","LOWERQUARRY 70m",7.8437356101349,9.16102441214025,5.44354099687189,12.6806686520576
"280","LOWERQUARRY","70m","GRAMINOIDS",7.871,"45.01","49.72","LOWERQUARRY 70m",5.81083490520541,11.2486841157079,9.20065068156691,14.4939257741207
"281","LOWERQUARRY","70m","LICHENS",0,"1.02","5.26","LOWERQUARRY 70m",10.4549636663869,15.6080567985773,11.3988033877686,22.3174886964262
"282","LOWERQUARRY","90m","DECIDUOUS SHRUBS",7.047,"5","7.51","LOWERQUARRY 90m",2.48157685250044,6.40427217353135,5.37356645427644,7.99095605872571
"283","LOWERQUARRY","90m","EVERGREEN SHRUBS",33.684,"13","12.71","LOWERQUARRY 90m",4.28353659284767,13.3345636613667,10.2258858399,15.5627046604641
"284","LOWERQUARRY","90m","FORBS",0.038,"0.01","4.87","LOWERQUARRY 90m",1.93692549550906,4.01806500554085,2.39937571715564,5.16664519533515
"285","LOWERQUARRY","90m","GRAMINOIDS",10.73,"70.01","51.91","LOWERQUARRY 90m",8.03459030028898,16.3929424658418,13.5943434532965,21.4029900184833
"286","LOWERQUARRY","90m","LICHENS",6.52,"4.05","4.67","LOWERQUARRY 90m",14.484404579387,19.4717815034091,15.2161279679276,27.9894803725183
"287","MATSONCREEK","10m","GRAMINOIDS",10.65,"15","48.53","MATSONCREEK 10m",24.4439325598069,21.6769071508897,11.6646217794623,36.3282939363271
"288","MATSONCREEK","30m","GRAMINOIDS",4.45,"13","33.06","MATSONCREEK 30m",6.34836504980922,5.90555191144813,3.26252388750436,9.51967826299369
"289","MATSONCREEK","30m","LICHENS",14.59,"19","0.59","MATSONCREEK 30m",0,0,0,0
"290","MATSONCREEK","50m","GRAMINOIDS",15.7,"32","33.08","MATSONCREEK 50m",26.0988338012248,26.9756185654551,16.0318328142166,40.1486694291234
"291","MATSONCREEK","70m","GRAMINOIDS",3.41,"10","56.8","MATSONCREEK 70m",9.84426685329527,8.9187896901276,4.84579135919921,14.7262434186414
"292","MATSONCREEK","90m","GRAMINOIDS",4.09,"15","37.83","MATSONCREEK 90m",14.0890183676966,12.9776176140876,6.90820720192278,19.8847150960937
"293","MATSONCREEK","90m","LICHENS",3.7,"7","0.5","MATSONCREEK 90m",0.0216147871688008,0.0555354729294777,0.0452538691461086,0.0668686553835869
"294","MOLLYCREEK","10m","GRAMINOIDS",3.17,"5","0.67","MOLLYCREEK 10m",1.52125726640224,2.04681687057018,0.867879034951329,3.13494211435318
"295","MOLLYCREEK","30m","GRAMINOIDS",0.98,"10","12.43","MOLLYCREEK 30m",1.38087177768466,1.25188177940436,0.672453784151003,1.99700452119578
"296","MOLLYCREEK","30m","LICHENS",23.86,"30.02","69.45","MOLLYCREEK 30m",3.01901259811711,6.66943787416676,5.44169290800346,8.20362194505287
"297","MOLLYCREEK","50m","GRAMINOIDS",0.75,"2","5.49","MOLLYCREEK 50m",1.54973245365545,1.30129430349916,0.562251300550997,2.48117407597601
"298","MOLLYCREEK","50m","LICHENS",18.12,"25","23.94","MOLLYCREEK 50m",1.78217683814,4.26524550188333,3.42096358374692,5.07744033704512
"299","MOLLYCREEK","70m","GRAMINOIDS",1.63,"10","5.16","MOLLYCREEK 70m",3.25341897434555,3.93295100796968,2.52225926471874,5.71582075767219
"300","MOLLYCREEK","70m","LICHENS",2.34,"5.01","13.42","MOLLYCREEK 70m",2.95975952094886,7.28642599887098,4.39892019372201,7.59665542352013
"301","MOLLYCREEK","90m","GRAMINOIDS",1.54,"5","2.2","MOLLYCREEK 90m",1.46625106781721,1.74547282792628,1.29556666687131,2.41292113997042
"302","MOLLYCREEK","90m","LICHENS",0,"0.01","0.07","MOLLYCREEK 90m",NA,NA,0.102311067283154,NA
"303","MOSQUITOCREEK","10m","DECIDUOUS SHRUBS",0,"0","1.92","MOSQUITOCREEK 10m",0.19460876728408,0.29587172716856,0.219542824197561,0.384680376853794
"304","MOSQUITOCREEK","10m","EVERGREEN SHRUBS",14.23,"75.01","50.31","MOSQUITOCREEK 10m",8.11573918804061,11.130128753488,7.38160112140758,15.2913442857098
"305","MOSQUITOCREEK","10m","FORBS",0.4,"0.02","0.42","MOSQUITOCREEK 10m",0.0203901045024395,0.0313319936394691,0.021966278553009,0.0423563830554485
"306","MOSQUITOCREEK","10m","GRAMINOIDS",0.55,"5","8.05","MOSQUITOCREEK 10m",0.797154890256934,0.916862145299092,0.775332112680189,1.45867019798607
"307","MOSQUITOCREEK","10m","LICHENS",4.86,"10.01","26.4","MOSQUITOCREEK 10m",4.67714804317802,2.430835160485,0.80668407936173,5.9221038717078
"308","MOSQUITOCREEK","30m","DECIDUOUS SHRUBS",198.54,"42","69.63","MOSQUITOCREEK 30m",44.5213348632096,72.424306331668,51.5514381637331,97.02063505142
"309","MOSQUITOCREEK","30m","EVERGREEN SHRUBS",21.5,"33","5.5","MOSQUITOCREEK 30m",3.5132768349722,5.30107919871807,4.02375321742147,7.27115861140192
"310","MOSQUITOCREEK","30m","FORBS",0,"0","0.85","MOSQUITOCREEK 30m",0.626577876508236,0.957279242575169,0.433165268972516,1.01784689724445
"311","MOSQUITOCREEK","30m","GRAMINOIDS",0,"0","1.27","MOSQUITOCREEK 30m",0.181247714906931,0.174572143703699,0.28540469147265,0.422825664281845
"312","MOSQUITOCREEK","30m","LICHENS",1.76,"5","0.87","MOSQUITOCREEK 30m",0.750765532255173,0.681592859327793,0.297211320605129,0.855754390358925
"313","MOSQUITOCREEK","50m","FORBS",0,"0","2.03","MOSQUITOCREEK 50m",0.811059093568474,0.539141768589616,0.251813289243728,1.33416057378054
"314","MOSQUITOCREEK","50m","GRAMINOIDS",0,"0.01","7.61","MOSQUITOCREEK 50m",1.6774978027679,2.31167103163898,1.83287885738537,3.45127731375396
"315","MOSQUITOCREEK","50m","LICHENS",5.4,"20","16.74","MOSQUITOCREEK 50m",17.7504620812833,8.79426933452487,3.13555196416564,20.5150448558852
"316","OBRIAN","10m","EVERGREEN SHRUBS",13.733,"33","40.13","OBRIAN 10m",9.81359356804751,21.1096059912816,17.3404856948182,23.6354639045894
"317","OBRIAN","10m","FORBS",0.991,"4.01","0.73","OBRIAN 10m",0.0318226255476475,0.0845252720173448,0.0660679340362549,0.0978905558586121
"318","OBRIAN","10m","GRAMINOIDS",0.932,"8","7.25","OBRIAN 10m",0.683574644615874,2.88802489964291,2.14065571827814,2.56980990152806
"319","OBRIAN","10m","LICHENS",73.644,"45","19.2","OBRIAN 10m",14.9370346199721,33.3680116739124,24.1591687942855,44.9094217622187
"320","OBRIAN","30m","DECIDUOUS SHRUBS",0,"0","5.71","OBRIAN 30m",0.44895445741713,0.77992626465857,0.583882322534919,0.947359742596745
"321","OBRIAN","30m","EVERGREEN SHRUBS",49.812,"41","34.26","OBRIAN 30m",6.04878772143275,15.0008510020562,12.1495063831098,17.9049942162819
"322","OBRIAN","30m","FORBS",0.059,"0.01","1.1","OBRIAN 30m",0.031761035323143,0.030595438554883,0.0167756099253893,0.0485366471111774
"323","OBRIAN","30m","GRAMINOIDS",0.009,"0.01","5.88","OBRIAN 30m",0.699754165252671,1.39983832277358,1.42795513523743,2.22794545558281
"324","OBRIAN","30m","LICHENS",42.339,"32","25.78","OBRIAN 30m",10.5868721464649,21.8990375087596,16.4326719464734,28.1698656263761
"325","OBRIAN","50m","DECIDUOUS SHRUBS",0.762,"2","1.5","OBRIAN 50m",0.316657924093306,0.669453429058194,0.490637240931392,1.01940617337823
"326","OBRIAN","50m","EVERGREEN SHRUBS",2.242,"2","4.94","OBRIAN 50m",1.30564789869823,4.42124018049799,4.35515298414975,5.00954565545544
"327","OBRIAN","50m","FORBS",1.514,"5.01","2.04","OBRIAN 50m",0.814662176184356,1.57341857627034,0.115177364088595,2.02210914343596
"328","OBRIAN","50m","GRAMINOIDS",2.575,"11","15.17","OBRIAN 50m",6.86185362108517,13.1187416656758,8.52423692785669,16.1127784609562
"329","OBRIAN","50m","LICHENS",39.899,"17.01","18.94","OBRIAN 50m",22.7473149934085,44.0898060452892,37.1006641781423,57.1295056532836
"330","OBRIAN","70m","DECIDUOUS SHRUBS",21.374,"34","36.95","OBRIAN 70m",15.0115720944013,29.6696674926206,22.0727891218849,37.9306812966242
"331","OBRIAN","70m","EVERGREEN SHRUBS",6.152,"9","25.33","OBRIAN 70m",10.1200470917393,24.6055380627513,19.7335294182412,29.2966690603644
"332","OBRIAN","70m","FORBS",3.268,"10.02","0.94","OBRIAN 70m",0.752057865262032,1.39773073792458,1.04424854367971,1.80919912457466
"333","OBRIAN","70m","GRAMINOIDS",2.154,"20","18.08","OBRIAN 70m",4.40275280131027,10.1905008039903,8.95269971247762,14.8316680716816
"334","OBRIAN","70m","LICHENS",60.323,"19","9.36","OBRIAN 70m",16.1566686220467,32.5712229982018,24.3345137704164,38.7219781205058
"335","OBRIAN","90m","DECIDUOUS SHRUBS",7.652,"14","3.71","OBRIAN 90m",0.338390633231029,1.0242373351939,0.53231099806726,0.721701981499791
"336","OBRIAN","90m","EVERGREEN SHRUBS",11.622,"13","17.32","OBRIAN 90m",3.10323140956461,8.30574374319986,6.60226340452209,10.881163587328
"337","OBRIAN","90m","FORBS",2.18,"2","2.04","OBRIAN 90m",0.203823631396517,0.300753459334373,0.191830177325755,0.399680454516783
"338","OBRIAN","90m","GRAMINOIDS",5.417,"25","39.13","OBRIAN 90m",4.96042450272944,9.4563376136357,8.18208685400896,11.2749073292362
"339","OBRIAN","90m","LICHENS",31.868,"30","14.72","OBRIAN 90m",12.3736585925799,26.8482834976166,20.3264683508314,33.5216157650575
"340","OGILVIE","10m","DECIDUOUS SHRUBS",17.99539,"33","0.92","OGILVIE 10m",0.0559748981613666,0.121857257559896,0.0915663912892342,0.0613565407693386
"341","OGILVIE","10m","EVERGREEN SHRUBS",34.174,"30","44.31","OGILVIE 10m",13.5758084694098,37.4163001850247,30.5092509369133,44.2415143192047
"342","OGILVIE","10m","FORBS",3.21061,"12","10.35","OGILVIE 10m",3.93662124685943,5.63646641932428,3.81230114819482,7.79167947173119
"343","OGILVIE","10m","GRAMINOIDS",0.847,"0.01","15.62","OGILVIE 10m",4.10890300295432,8.14128863450605,6.61144491733285,11.0514181714971
"344","OGILVIE","10m","LICHENS",49.677,"25","19.04","OGILVIE 10m",21.1146157272742,43.6726779429009,33.2961582969292,53.0445699986303
"345","OGILVIE","30m","DECIDUOUS SHRUBS",17.647,"12.01","26.04","OGILVIE 30m",19.0241958256811,30.6449511796236,22.4749745447189,42.0166449435055
"346","OGILVIE","30m","EVERGREEN SHRUBS",66.497,"70","42.65","OGILVIE 30m",40.5330225694925,107.54998607561,84.4091839790344,123.132040496916
"347","OGILVIE","30m","FORBS",10.836,"12","27.04","OGILVIE 30m",29.916689444799,34.4504323340952,23.901724614203,55.8749391213059
"348","OGILVIE","30m","GRAMINOIDS",0.06,"0.01","3.46","OGILVIE 30m",0.737169997300953,1.36750965565443,1.72285169549286,1.6961879786104
"349","OGILVIE","50m","DECIDUOUS SHRUBS",0.702,"3","3.88","OGILVIE 50m",1.26494295103475,2.6046708477661,1.770652952604,2.72489808499813
"350","OGILVIE","50m","EVERGREEN SHRUBS",59.765,"69","59.21","OGILVIE 50m",22.4412663817639,55.0503300542478,45.7189588756301,66.6782064684667
"351","OGILVIE","50m","FORBS",3.304,"9","15.69","OGILVIE 50m",7.5629178378731,11.4700386123732,7.93410340696573,15.1512541286647
"352","OGILVIE","50m","GRAMINOIDS",0.268,"0.01","9.44","OGILVIE 50m",2.3722505948972,5.89223236264661,3.96438377629966,7.07255745865405
"353","OGILVIE","50m","LICHENS",57.95,"15","8.14","OGILVIE 50m",8.91965286595223,20.2210482149385,15.9230449212773,24.8330134634161
"354","OGILVIE","70m","DECIDUOUS SHRUBS",8.36,"8","1.19","OGILVIE 70m",0.473183209076524,0.879528153687716,0.52477103471756,1.06224720925093
"355","OGILVIE","70m","EVERGREEN SHRUBS",20.267,"12","37.3","OGILVIE 70m",21.1608141697943,52.8086000015028,42.5275439523393,62.9362906292081
"356","OGILVIE","70m","FORBS",5.417,"8","11.56","OGILVIE 70m",5.05375657975674,8.11437068809755,5.52028114069253,13.1120975967497
"357","OGILVIE","70m","GRAMINOIDS",0,"0.01","10.18","OGILVIE 70m",2.01679437246639,5.32375969644636,4.772868100903,6.20854880777188
"358","OGILVIE","70m","LICHENS",114.459,"68","37.19","OGILVIE 70m",46.481907687732,100.239229795989,78.2737340347376,124.350540013053
"359","OGILVIE","90m","DECIDUOUS SHRUBS",7.988,"20","19.09","OGILVIE 90m",5.59681000723504,11.0604119361378,9.80584948323667,14.4226426193491
